2784466 | @GENE_CD8B1 | Cd8b1 | 44 | 9 | Gene | gene | CD8 beta-
37821882 | @DISEASE_Psychological_Distress | Psychological Distress | 719 | 3 | Disease | disease | ERS
37821882 | @DISEASE_Psychological_Distress | Psychological Distress | 741 | 3 | Disease | disease | ERS
37821882 | @DISEASE_Psychological_Distress | Psychological Distress | 759 | 3 | Disease | disease | ERS
37821882 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 819 | 3 | Disease | disease | CRC
37821882 | @DISEASE_Immune_System_Diseases | Immune System Diseases | 1041 | 24 | Disease | disease | Tumor Immune Dysfunction
37821882 | @GENE_ZNF703 | ZNF703 | 1313 | 6 | Gene | gene | ZNF703
37821882 | @DISEASE_Neoplasms | Neoplasms | 1415 | 5 | Disease | disease | tumor
37821882 | @DISEASE_Psychological_Distress | Psychological Distress | 1447 | 3 | Disease | disease | ERS
37821882 | @DISEASE_Neoplasms | Neoplasms | 1592 | 5 | Disease | disease | tumor
37821882 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1627 | 3 | Disease | disease | CRC
37821882 | @GENE_TENM1 | TENM1 | 1661 | 3 | Gene | gene | TNM
37821882 | @GENE_CD8A | CD8A | 1862 | 4 | Gene | gene | CD8A
37821882 | @GENE_CD274 | CD274 | 1868 | 5 | Gene | gene | CD274
37821882 | @GENE_CD274 | CD274 | 1875 | 5 | Gene | gene | PD-L1
37821882 | @DISEASE_Leigh_syndrome__French_Canadian_type | Leigh syndrome  French Canadian type | 1989 | 3 | Disease | disease | COX
37821882 | @GENE_ZNF70 | ZNF70 | 2078 | 5 | Gene | gene | ZNF70
37821882 | @GENE_CD8A | CD8A | 2110 | 3 | Gene | gene | CD8
37821882 | @DISEASE_Psychological_Distress | Psychological Distress | 2265 | 3 | Disease | disease | ERS
37821882 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2272 | 3 | Disease | disease | CRC
37821882 | @GENE_ZNF703 | ZNF703 | 2421 | 6 | Gene | gene | ZNF703
37821882 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 2481 | 3 | Disease | disease | CRC
37839664 | @DISEASE_Myotonia_with_Skeletal_Abnormalities_and_Mental_Retardation | Myotonia with Skeletal Abnormalities and Mental Retardation | 116 | 18 | Disease | disease | skeletal disorders
37839664 | @DISEASE_Bone_Diseases | Bone Diseases | 136 | 14 | Disease | disease | Bone disorders
37839664 | @DISEASE_Disease | Disease | 305 | 17 | Disease | disease | skeletal diseases
37839664 | @DISEASE_Bone_Diseases | Bone Diseases | 675 | 13 | Disease | disease | bone diseases
37839664 | @DISEASE_Myotonia_with_Skeletal_Abnormalities_and_Mental_Retardation | Myotonia with Skeletal Abnormalities and Mental Retardation | 800 | 18 | Disease | disease | skeletal disorders
37839664 | @DISEASE_Myotonia_with_Skeletal_Abnormalities_and_Mental_Retardation | Myotonia with Skeletal Abnormalities and Mental Retardation | 1191 | 17 | Disease | disease | skeletal disorder
37839664 | @DISEASE_Familial_Hypophosphatemic_Rickets | Familial Hypophosphatemic Rickets | 1210 | 25 | Disease | disease | X-linked hypophosphatemia
37839664 | @CHEMICAL_Thorium | Thorium | 1846 | 2 | Chemical | chemical | Th
37839664 | @DISEASE_Tuberculosis_Osteoarticular | Tuberculosis Osteoarticular | 2074 | 22 | Disease | disease | osteoarticular lesions
37839664 | @DISEASE_Tuberculosis_Osteoarticular | Tuberculosis Osteoarticular | 2214 | 22 | Disease | disease | osteoarticular lesions
37839664 | @DISEASE_Myotonia_with_Skeletal_Abnormalities_and_Mental_Retardation | Myotonia with Skeletal Abnormalities and Mental Retardation | 2653 | 18 | Disease | disease | skeletal disorders
37839664 | @DISEASE_Bone_Diseases | Bone Diseases | 2752 | 13 | Disease | disease | bone diseases
37858067 | @GENE_SH2D1A | Sh2d1a | 18 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Neoplasms | Neoplasms | 34 | 6 | Disease | disease | cancer
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 104 | 24 | Disease | disease | hepatocellular carcinoma
37858067 | @GENE_SH2D1A | Sh2d1a | 180 | 24 | Gene | gene | SH2 domain containing 1A
37858067 | @GENE_SH2D1A | Sh2d1a | 206 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Neoplasms | Neoplasms | 244 | 6 | Disease | disease | cancer
37858067 | @GENE_SH2D1A | Sh2d1a | 290 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 300 | 24 | Disease | disease | hepatocellular carcinoma
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 326 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 379 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 435 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 507 | 6 | Gene | gene | SH2D1A
37858067 | @GENE_SH2D1A | Sh2d1a | 654 | 6 | Gene | gene | SH2D1A
37858067 | @GENE_SH2D1A | Sh2d1a | 786 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 844 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 880 | 6 | Gene | gene | SH2D1A
37858067 | @GENE_NFKB1 | Nfkb1 | 997 | 9 | Gene | gene | Nf-kappaB
37858067 | @GENE_BCL2A1A | Bcl2a1a | 1011 | 6 | Gene | gene | BCL2A1
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1036 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 1041 | 6 | Gene | gene | SH2D1A
37858067 | @GENE_SH2D1A | Sh2d1a | 1195 | 6 | Gene | gene | SH2D1A
37858067 | @GENE_PDCD1 | Pdcd1 | 1289 | 5 | Gene | gene | PDCD1
37858067 | @GENE_CD8A | Cd8a | 1296 | 4 | Gene | gene | CD8A
37858067 | @GENE_CTLA4 | Ctla4 | 1306 | 5 | Gene | gene | CTLA4
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1315 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 1332 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Neoplasm_Metastasis | Neoplasm Metastasis | 1391 | 10 | Disease | disease | metastasis
37858067 | @GENE_NFKB1 | Nfkb1 | 1410 | 9 | Gene | gene | Nf-kappaB
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1491 | 3 | Disease | disease | HCC
37858067 | @GENE_SH2D1A | Sh2d1a | 1523 | 6 | Gene | gene | SH2D1A
37858067 | @DISEASE_Carcinoma_Hepatocellular | Carcinoma Hepatocellular | 1561 | 3 | Disease | disease | HCC
37888903 | @GENE_SIX4 | Six4 | 0 | 4 | Gene | gene | SIX4
37888903 | @GENE_PDCD1 | Pdcd1 | 19 | 4 | Gene | gene | PD-1
37888903 | @GENE_TMEM173 | Tmem173 | 47 | 5 | Gene | gene | STING
37888903 | @GENE_CGAS | Cgas | 69 | 4 | Gene | gene | cGAS
37888903 | @GENE_TMEM173 | Tmem173 | 74 | 5 | Gene | gene | STING
37888903 | @DISEASE_Neoplasms | Neoplasms | 143 | 5 | Disease | disease | tumor
37888903 | @GENE_TMEM173 | Tmem173 | 173 | 5 | Gene | gene | STING
37888903 | @DISEASE_Neoplasms | Neoplasms | 251 | 6 | Disease | disease | cancer
37888903 | @GENE_SIX4 | Six4 | 278 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 313 | 5 | Gene | gene | STING
37888903 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 333 | 12 | Disease | disease | colon cancer
37888903 | @GENE_SIX4 | Six4 | 380 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 395 | 5 | Gene | gene | STING
37888903 | @GENE_SIX4 | Six4 | 471 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 486 | 5 | Gene | gene | STING
37888903 | @GENE_SIX4 | Six4 | 517 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 540 | 5 | Gene | gene | STING
37888903 | @GENE_SIX4 | Six4 | 600 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 630 | 5 | Gene | gene | STING
37888903 | @GENE_SIX4 | Six4 | 639 | 4 | Gene | gene | SIX4
37888903 | @GENE_SIX4 | Six4 | 702 | 4 | Gene | gene | SIX4
37888903 | @CHEMICAL_vadimezan | vadimezan | 716 | 5 | Chemical | chemical | DMXAA
37888903 | @CHEMICAL_cyclic_guanosine_monophosphate_adenosine_monophosphate | cyclic guanosine monophosphate-adenosine monophosphate | 726 | 5 | Chemical | chemical | cGAMP
37888903 | @GENE_TMEM173 | Tmem173 | 740 | 5 | Gene | gene | STING
37888903 | @GENE_SIX4 | Six4 | 808 | 4 | Gene | gene | SIX4
37888903 | @DISEASE_Neoplasms | Neoplasms | 848 | 5 | Disease | disease | tumor
37888903 | @GENE_PDCD1 | Pdcd1 | 911 | 4 | Gene | gene | PD-1
37888903 | @DISEASE_Neoplasms | Neoplasms | 939 | 5 | Disease | disease | tumor
37888903 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1012 | 12 | Disease | disease | colon cancer
37888903 | @DISEASE_Neoplasms | Neoplasms | 1048 | 6 | Disease | disease | tumors
37888903 | @GENE_SIX4 | Six4 | 1065 | 4 | Gene | gene | SIX4
37888903 | @DISEASE_Inflammation | Inflammation | 1116 | 12 | Disease | disease | Inflammatory
37888903 | @GENE_SIX4 | Six4 | 1147 | 4 | Gene | gene | SIX4
37888903 | @DISEASE_Inflammation | Inflammation | 1229 | 12 | Disease | disease | inflammatory
37888903 | @GENE_CD8A | Cd8a | 1256 | 5 | Gene | gene | CD8A.
37888903 | @GENE_SIX4 | Six4 | 1305 | 4 | Gene | gene | SIX4
37888903 | @GENE_TMEM173 | Tmem173 | 1338 | 5 | Gene | gene | STING
37888903 | @DISEASE_Colorectal_Neoplasms | Colorectal Neoplasms | 1358 | 12 | Disease | disease | colon cancer
38207230 | @GENE_CD274 | CD274 | 65 | 7 | Gene | gene | PD-(L)1
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 85 | 26 | Disease | disease | Non-Small-Cell Lung Cancer
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 206 | 26 | Disease | disease | non-small-cell lung cancer
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 234 | 5 | Disease | disease | NSCLC
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 360 | 5 | Disease | disease | NSCLC
38207230 | @DISEASE_Neoplasms | Neoplasms | 410 | 5 | Disease | disease | tumor
38207230 | @DISEASE_Neoplasms | Neoplasms | 472 | 5 | Disease | disease | tumor
38207230 | @DISEASE_Neoplasms | Neoplasms | 620 | 5 | Disease | disease | tumor
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 654 | 5 | Disease | disease | NSCLC
38207230 | @DISEASE_Neoplasms | Neoplasms | 696 | 6 | Disease | disease | Cancer
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 994 | 5 | Disease | disease | NSCLC
38207230 | @GENE_STK11 | STK11 | 1351 | 5 | Gene | gene | STK11
38207230 | @GENE_B2M | B2M | 1358 | 3 | Gene | gene | B2M
38207230 | @GENE_APC | APC | 1363 | 3 | Gene | gene | APC
38207230 | @GENE_MTOR | MTOR | 1368 | 4 | Gene | gene | MTOR
38207230 | @GENE_KEAP1 | KEAP1 | 1374 | 5 | Gene | gene | KEAP1
38207230 | @GENE_CD3E | CD3E | 1580 | 4 | Gene | gene | CD3e
38207230 | @GENE_CD8A | CD8A | 1590 | 4 | Gene | gene | CD8a
38207230 | @GENE_CD274 | CD274 | 1609 | 5 | Gene | gene | PD-L1
38207230 | @GENE_PDCD1 | PDCD1 | 1615 | 3 | Gene | gene | PD1
38207230 | @DISEASE_Neoplasms | Neoplasms | 1669 | 5 | Disease | disease | tumor
38207230 | @GENE_CD8A | CD8A | 1685 | 3 | Gene | gene | CD8
38207230 | @DISEASE_Carcinoma_Non_Small_Cell_Lung | Carcinoma Non-Small-Cell Lung | 2000 | 5 | Disease | disease | NSCLC
38242488 | @GENE_NFKB1 | Nfkb1 | 22 | 9 | Gene | gene | NF-kappaB
38242488 | @CHEMICAL_Trichloroethylene | Trichloroethylene | 90 | 17 | Chemical | chemical | trichloroethylene
38242488 | @DISEASE_Dermatitis | Dermatitis | 116 | 27 | Disease | disease | hypersensitivity dermatitis
38242488 | @CHEMICAL_Trichloroethylene | Trichloroethylene | 145 | 17 | Chemical | chemical | Trichloroethylene
38242488 | @DISEASE_Dermatitis | Dermatitis | 171 | 27 | Disease | disease | hypersensitivity dermatitis
38242488 | @DISEASE_Radiodermatitis | Radiodermatitis | 200 | 4 | Disease | disease | TIHD
38242488 | @DISEASE_Drug_Hypersensitivity | Drug Hypersensitivity | 219 | 16 | Disease | disease | hypersensitivity
38242488 | @CHEMICAL_Trichloroethylene | Trichloroethylene | 325 | 17 | Chemical | chemical | trichloroethylene
38242488 | @CHEMICAL_Trichloroethylene | Trichloroethylene | 344 | 3 | Chemical | chemical | TCE
38242488 | @DISEASE_Drug_Hypersensitivity | Drug Hypersensitivity | 391 | 16 | Disease | disease | hypersensitivity
38242488 | @DISEASE_Radiodermatitis | Radiodermatitis | 548 | 4 | Disease | disease | TIHD
38242488 | @DISEASE_Herpesviridae_Infections | Herpesviridae Infections | 684 | 21 | Disease | disease | herpesvirus infection
38242488 | @DISEASE_Dermatitis | Dermatitis | 1012 | 10 | Disease | disease | dermatitis
38242488 | @GENE_TLR4 | Tlr4 | 1034 | 4 | Gene | gene | TLR4
38242488 | @DISEASE_Radiodermatitis | Radiodermatitis | 1086 | 4 | Disease | disease | TIHD
38242488 | @GENE_TLR2 | Tlr2 | 1197 | 4 | Gene | gene | TLR2
38242488 | @GENE_NFKB1 | Nfkb1 | 1202 | 9 | Gene | gene | NF-kappaB
38242488 | @GENE_TLR4 | Tlr4 | 1231 | 4 | Gene | gene | TLR4
38242488 | @DISEASE_Skin_Diseases | Skin Diseases | 1263 | 12 | Disease | disease | skin lesions
38242488 | @DISEASE_Chemical_and_Drug_Induced_Liver_Injury | Chemical and Drug Induced Liver Injury | 1280 | 12 | Disease | disease | liver damage
38242488 | @CHEMICAL_Trichloroethylene | Trichloroethylene | 1296 | 3 | Chemical | chemical | TCE
38242488 | @GENE_TLR4 | Tlr4 | 1324 | 4 | Gene | gene | TLR4
38242488 | @GENE_NFKB1 | Nfkb1 | 1329 | 9 | Gene | gene | NF-kappaB
38242488 | @DISEASE_Virus_Diseases | Virus Diseases | 1426 | 15 | Disease | disease | viral infection
38242488 | @DISEASE_Inflammation | Inflammation | 1465 | 12 | Disease | disease | inflammatory
38242488 | @DISEASE_Radiodermatitis | Radiodermatitis | 1490 | 4 | Disease | disease | TIHD
38279987 | @CHEMICAL_Fatty_Acids | Fatty Acids | 4 | 10 | Chemical | chemical | fatty acid
38279987 | @DISEASE_Melanoma_Cutaneous_Malignant | Melanoma Cutaneous Malignant | 99 | 18 | Disease | disease | cutaneous melanoma
38279987 | @DISEASE_Melanoma_Cutaneous_Malignant | Melanoma Cutaneous Malignant | 188 | 18 | Disease | disease | cutaneous melanoma
38279987 | @DISEASE_Melanoma_Cutaneous_Malignant | Melanoma Cutaneous Malignant | 208 | 2 | Disease | disease | CM
38279987 | @CHEMICAL_Fatty_Acids | Fatty Acids | 218 | 10 | Chemical | chemical | fatty acid
38279987 | @DISEASE_Neoplasms | Neoplasms | 311 | 5 | Disease | disease | tumor
38279987 | @CHEMICAL_Fatty_Acids | Fatty Acids | 522 | 11 | Chemical | chemical | fatty acids
38279987 | @CHEMICAL_Fatty_Acids | Fatty Acids | 732 | 10 | Chemical | chemical | fatty acid
38279987 | @GENE_CD1D | CD1D | 1653 | 4 | Gene | gene | CD1D
38279987 | @DISEASE_Melanoma_Cutaneous_Malignant | Melanoma Cutaneous Malignant | 1673 | 2 | Disease | disease | CM
38279987 | @GENE_CD8A | CD8A | 3181 | 3 | Gene | gene | CD8
38279987 | @GENE_PDCD1 | PDCD1 | 3366 | 3 | Gene | gene | PD1
38279987 | @GENE_CTLA4 | CTLA4 | 3383 | 5 | Gene | gene | CTLA4
38279987 | @GENE_CD1D | CD1D | 3454 | 4 | Gene | gene | CD1D
38279987 | @GENE_CD1D | CD1D | 3637 | 4 | Gene | gene | CD1D
38279987 | @GENE_CD8A | CD8A | 3790 | 4 | Gene | gene | CD8A
38279987 | @CHEMICAL_Fatty_Acids | Fatty Acids | 3951 | 10 | Chemical | chemical | fatty acid
38279987 | @GENE_CD1D | CD1D | 4260 | 4 | Gene | gene | CD1D
38279987 | @DISEASE_Melanoma_Cutaneous_Malignant | Melanoma Cutaneous Malignant | 4272 | 2 | Disease | disease | CM
38291496 | @DISEASE_Glycosuria_Renal | Glycosuria Renal | 113 | 5 | Disease | disease | renal
38291496 | @GENE_CD8A | CD8A | 140 | 3 | Gene | gene | CD8
38291496 | @DISEASE_Kidney_Neoplasms | Kidney Neoplasms | 182 | 13 | Disease | disease | Kidney cancer
38291496 | @DISEASE_Neoplasms | Neoplasms | 220 | 5 | Disease | disease | tumor
38291496 | @DISEASE_Neoplasms | Neoplasms | 249 | 5 | Disease | disease | tumor
38291496 | @GENE_CD8A | CD8A | 282 | 3 | Gene | gene | CD8
38291496 | @GENE_PDCD1 | PDCD1 | 333 | 3 | Gene | gene | PD1
38291496 | @GENE_CTLA4 | CTLA4 | 337 | 6 | Gene | gene | CTLA-4
38291496 | @GENE_CD8A | CD8A | 645 | 3 | Gene | gene | CD8
38291496 | @GENE_CD8A | CD8A | 733 | 3 | Gene | gene | CD8
38291496 | @GENE_LAG3 | LAG3 | 958 | 4 | Gene | gene | LAG3
38291496 | @GENE_CD8A | CD8A | 984 | 3 | Gene | gene | CD8
38291496 | @GENE_CD8A | CD8A | 1125 | 3 | Gene | gene | CD8
38291496 | @GENE_GZMK | GZMK | 1187 | 4 | Gene | gene | GZMK
38291496 | @GENE_CD27 | CD27 | 1193 | 4 | Gene | gene | CD27
38291496 | @GENE_CCL4L2 | CCL4L2 | 1199 | 6 | Gene | gene | CCL4L2
38291496 | @GENE_FXYD2 | FXYD2 | 1207 | 5 | Gene | gene | FXYD2
38291496 | @GENE_LAG3 | LAG3 | 1214 | 4 | Gene | gene | LAG3
38291496 | @GENE_RGS1 | RGS1 | 1220 | 4 | Gene | gene | RGS1
38291496 | @GENE_CST7 | CST7 | 1226 | 4 | Gene | gene | CST7
38291496 | @GENE_DUSP4 | DUSP4 | 1232 | 5 | Gene | gene | DUSP4
38291496 | @GENE_CD8A | CD8A | 1239 | 4 | Gene | gene | CD8A
38291496 | @GENE_TRBV20_1 | TRBV20-1 | 1249 | 8 | Gene | gene | TRBV20-1
38291496 | @GENE_GZMK | GZMK | 1352 | 4 | Gene | gene | GZMK
38291496 | @GENE_FXYD2 | FXYD2 | 1377 | 5 | Gene | gene | FXYD2
38291496 | @GENE_LAG3 | LAG3 | 1403 | 4 | Gene | gene | LAG3
38291496 | @GENE_RGS1 | RGS1 | 1428 | 4 | Gene | gene | RGS1
38291496 | @GENE_DUSP4 | DUSP4 | 1453 | 5 | Gene | gene | DUSP4
38291496 | @GENE_TRBV20_1 | TRBV20-1 | 1479 | 8 | Gene | gene | TRBV20-1
38291496 | @GENE_LAG3 | LAG3 | 1490 | 4 | Gene | gene | LAG3
38291496 | @GENE_CD8A | CD8A | 1542 | 3 | Gene | gene | CD8
38291496 | @GENE_CD8A | CD8A | 1662 | 3 | Gene | gene | CD8
38291496 | @GENE_LAG3 | LAG3 | 1706 | 4 | Gene | gene | LAG3
38291496 | @GENE_CD8A | CD8A | 1754 | 3 | Gene | gene | CD8
38329122 | @GENE_SEMA6D | SEMA6D | 0 | 6 | Gene | gene | Sema6D
38329122 | @DISEASE_Head_and_Neck_Neoplasms | Head and Neck Neoplasms | 72 | 20 | Disease | disease | head and neck cancer
38329122 | @DISEASE_Neoplasms | Neoplasms | 167 | 6 | Disease | disease | cancer
38329122 | @DISEASE_Neoplasms | Neoplasms | 204 | 5 | Disease | disease | tumor
38329122 | @DISEASE_Neoplasms | Neoplasms | 350 | 5 | Disease | disease | tumor
38329122 | @GENE_SEMA6D | Sema6d | 430 | 13 | Gene | gene | semaphorin 6D
38329122 | @GENE_SEMA6D | Sema6d | 445 | 6 | Gene | gene | Sema6D
38329122 | @DISEASE_Neoplasms | Neoplasms | 633 | 5 | Disease | disease | tumor
38329122 | @DISEASE_Neoplasms | Neoplasms | 671 | 11 | Disease | disease | oral tumors
38329122 | @GENE_SEMA6D | Sema6d | 684 | 6 | Gene | gene | Sema6D
38329122 | @GENE_PLXNA4 | Plxna4 | 763 | 9 | Gene | gene | Plexin-A4
38329122 | @GENE_SEMA6D | Sema6d | 789 | 6 | Gene | gene | Sema6D
38329122 | @GENE_SEMA6D | Sema6d | 904 | 6 | Gene | gene | Sema6D
38329122 | @DISEASE_Neoplasms | Neoplasms | 940 | 11 | Disease | disease | oral tumors
38329122 | @GENE_PDCD1 | Pdcd1 | 976 | 4 | Gene | gene | PD-1
38329122 | @GENE_SEMA6D | Sema6d | 1057 | 6 | Gene | gene | Sema6d
38329122 | @DISEASE_Squamous_Cell_Carcinoma_of_Head_and_Neck | Squamous Cell Carcinoma of Head and Neck | 1120 | 37 | Disease | disease | head and neck squamous cell carcinoma
38329122 | @DISEASE_Neoplasms | Neoplasms | 1163 | 6 | Disease | disease | cancer
38329122 | @GENE_SEMA6D | SEMA6D | 1224 | 6 | Gene | gene | SEMA6D
38329122 | @DISEASE_Neoplasms | Neoplasms | 1286 | 6 | Disease | disease | cancer
38329122 | @GENE_SEMA6D | SEMA6D | 1304 | 6 | Gene | gene | SEMA6D
38329122 | @GENE_CD8A | CD8A | 1367 | 4 | Gene | gene | CD8A
38329122 | @GENE_PDCD1 | PDCD1 | 1373 | 5 | Gene | gene | PDCD1
38329122 | @GENE_IFNG | IFNG | 1380 | 4 | Gene | gene | IFNG
38329122 | @GENE_GZMB | GZMB | 1390 | 4 | Gene | gene | GZMB
38329122 | @GENE_SEMA6D | SEMA6D | 1423 | 6 | Gene | gene | Sema6D
38357542 | @GENE_CD8A | CD8A | 28 | 3 | Gene | gene | CD8
38357542 | @GENE_CD68 | CD68 | 33 | 4 | Gene | gene | CD68
38357542 | @GENE_VSIR | VSIR | 43 | 5 | Gene | gene | VISTA
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 103 | 32 | Disease | disease | pancreatic ductal adenocarcinoma
38357542 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 151 | 17 | Disease | disease | Pancreatic cancer
38357542 | @DISEASE_Neoplasms | Neoplasms | 306 | 6 | Disease | disease | cancer
38357542 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 339 | 17 | Disease | disease | pancreatic cancer
38357542 | @DISEASE_Neoplasms | Neoplasms | 520 | 6 | Disease | disease | cancer
38357542 | @GENE_CD8A | CD8A | 634 | 3 | Gene | gene | CD8
38357542 | @GENE_CD68 | CD68 | 639 | 4 | Gene | gene | CD68
38357542 | @GENE_VSIR | VSIR | 649 | 5 | Gene | gene | VISTA
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 659 | 32 | Disease | disease | pancreatic ductal adenocarcinoma
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 693 | 4 | Disease | disease | PDAC
38357542 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 727 | 17 | Disease | disease | pancreatic cancer
38357542 | @GENE_CD8A | CD8A | 1005 | 3 | Gene | gene | CD8
38357542 | @GENE_CD68 | CD68 | 1010 | 4 | Gene | gene | CD68
38357542 | @GENE_VSIR | VSIR | 1020 | 5 | Gene | gene | VISTA
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 1137 | 4 | Disease | disease | PDAC
38357542 | @GENE_VSIR | VSIR | 1455 | 5 | Gene | gene | VISTA
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 1464 | 4 | Disease | disease | PDAC
38357542 | @GENE_CD68 | CD68 | 1550 | 4 | Gene | gene | CD68
38357542 | @GENE_CD8A | CD8A | 1593 | 4 | Gene | gene | CD8A
38357542 | @DISEASE_Pancreatic_Neoplasms | Pancreatic Neoplasms | 1612 | 17 | Disease | disease | pancreatic cancer
38357542 | @DISEASE_Carcinoma_Pancreatic_Ductal | Carcinoma Pancreatic Ductal | 1780 | 4 | Disease | disease | PDAC
38357542 | @GENE_VSIR | VSIR | 1834 | 5 | Gene | gene | VISTA
38357542 | @GENE_CD68 | CD68 | 1841 | 4 | Gene | gene | CD68
