2840678 | @GENE_CXCR4 | CXCR4 | 150 | 5 | Gene | gene | LCR-1
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 21 | 14 | Disease | disease | gastric cancer
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 39 | 14 | Disease | disease | gastric mucosa
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 148 | 14 | Disease | disease | gastric cancer
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 335 | 14 | Disease | disease | gastric mucosa
31071187 | @DISEASE_Gastritis_Atrophic | Gastritis Atrophic | 371 | 18 | Disease | disease | atrophic gastritis
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 412 | 14 | Disease | disease | gastric cancer
31071187 | @DISEASE_Signs_and_Symptoms | Signs and Symptoms | 481 | 18 | Disease | disease | dyspeptic symptoms
31071187 | @DISEASE_Gastritis_Atrophic | Gastritis Atrophic | 552 | 18 | Disease | disease | atrophic gastritis
31071187 | @DISEASE_Gastritis | Gastritis | 687 | 17 | Disease | disease | chronic gastritis
31071187 | @DISEASE_Gastritis | Gastritis | 824 | 34 | Disease | disease | antral acute and chronic gastritis
31071187 | @DISEASE_Helicobacter_Infections | Helicobacter Infections | 971 | 19 | Disease | disease | H. pylori infection
31071187 | @DISEASE_Gastritis_Atrophic | Gastritis Atrophic | 1048 | 18 | Disease | disease | atrophic gastritis
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1085 | 14 | Disease | disease | gastric cancer
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1215 | 14 | Disease | disease | gastric cancer
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1287 | 14 | Disease | disease | gastric mucosa
31071187 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 1383 | 14 | Disease | disease | gastric cancer
32294999 | @CHEMICAL_Metals | Metals | 84 | 6 | Chemical | chemical | Metals
32294999 | @CHEMICAL_Metals_Heavy | Metals Heavy | 194 | 11 | Chemical | chemical | heavy metal
32294999 | @CHEMICAL_Metals_Heavy | Metals Heavy | 243 | 11 | Chemical | chemical | Heavy metal
32294999 | @CHEMICAL_polyurethane_foam | polyurethane foam | 491 | 17 | Chemical | chemical | polyurethane foam
32294999 | @CHEMICAL_polyurethane_foam | polyurethane foam | 510 | 3 | Chemical | chemical | PUF
32294999 | @CHEMICAL_Metals_Heavy | Metals Heavy | 558 | 11 | Chemical | chemical | heavy metal
32294999 | @CHEMICAL_Zeolites | Zeolites | 817 | 7 | Chemical | chemical | zeolite
32294999 | @CHEMICAL_Bentonite | Bentonite | 826 | 9 | Chemical | chemical | bentonite
32294999 | @CHEMICAL_Bentonite | Bentonite | 1185 | 9 | Chemical | chemical | bentonite
32294999 | @CHEMICAL_Lead | Lead | 1261 | 2 | Chemical | chemical | Pb
32294999 | @CHEMICAL_Zeolites | Zeolites | 1311 | 7 | Chemical | chemical | zeolite
32294999 | @CHEMICAL_Actinium | Actinium | 1388 | 2 | Chemical | chemical | AC
32294999 | @CHEMICAL_Metals_Heavy | Metals Heavy | 1489 | 11 | Chemical | chemical | heavy metal
32294999 | @CHEMICAL_Boron | Boron | 1633 | 1 | Chemical | chemical | B
32294999 | @CHEMICAL_Metals_Heavy | Metals Heavy | 1697 | 11 | Chemical | chemical | heavy metal
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 33 | 17 | Disease | disease | sexual harassment
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 203 | 17 | Disease | disease | sexual harassment
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 370 | 17 | Disease | disease | sexual harassment
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 511 | 17 | Disease | disease | Sexual harassment
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 594 | 17 | Disease | disease | sexual harassment
32642531 | @DISEASE_Hepatitis_C | Hepatitis C | 664 | 2 | Disease | disease | PT
32642531 | @DISEASE_Sexual_Infantilism | Sexual Infantilism | 1363 | 17 | Disease | disease | sexual harassment
33163160 | @DISEASE_COVID_19 | COVID-19 | 14 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 127 | 24 | Disease | disease | coronavirus disease 2019
33163160 | @DISEASE_COVID_19 | COVID-19 | 153 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 356 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 768 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_Respiratory_Tract_Diseases | Respiratory Tract Diseases | 931 | 19 | Disease | disease | respiratory disease
33163160 | @DISEASE_Cardiovascular_Diseases | Cardiovascular Diseases | 952 | 22 | Disease | disease | cardiovascular disease
33163160 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 976 | 17 | Disease | disease | diabetes mellitus
33163160 | @DISEASE_Hypertension | Hypertension | 999 | 12 | Disease | disease | hypertension
33163160 | @DISEASE_COVID_19 | COVID-19 | 1067 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 1135 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_Dyspnea | Dyspnea | 1181 | 7 | Disease | disease | dyspnea
33163160 | @DISEASE_Anorexia | Anorexia | 1190 | 8 | Disease | disease | anorexia
33163160 | @DISEASE_Fatigue | Fatigue | 1200 | 7 | Disease | disease | fatigue
33163160 | @GENE_GPT | GPT | 1374 | 24 | Gene | gene | alanine aminotransferase
33163160 | @CHEMICAL_Creatinine | Creatinine | 1406 | 10 | Chemical | chemical | creatinine
33163160 | @GENE_CRP | CRP | 1500 | 18 | Gene | gene | C-reactive protein
33163160 | @GENE_IL6 | IL6 | 1520 | 13 | Gene | gene | interleukin 6
33163160 | @DISEASE_COVID_19 | COVID-19 | 1671 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 1763 | 8 | Disease | disease | COVID-19
33163160 | @DISEASE_COVID_19 | COVID-19 | 1862 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 38 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 50 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 167 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 179 | 24 | Disease | disease | coronavirus disease 2019
33953911 | @DISEASE_COVID_19 | COVID-19 | 205 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_COVID_19 | COVID-19 | 264 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 336 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 348 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 506 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 519 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 660 | 8 | Disease | disease | headache
33953911 | @DISEASE_Headache | Headache | 869 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 898 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_COVID_19 | COVID-19 | 943 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 1021 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1033 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 1103 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1116 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 1155 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1167 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 1217 | 8 | Disease | disease | Headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1288 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_COVID_19 | COVID-19 | 1318 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Headache | Headache | 1442 | 8 | Disease | disease | Headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1467 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_COVID_19 | COVID-19 | 1516 | 8 | Disease | disease | COVID-19
33953911 | @DISEASE_Virus_Diseases | Virus Diseases | 1565 | 24 | Disease | disease | COVID-19 viral infection
33953911 | @DISEASE_Headache | Headache | 1623 | 8 | Disease | disease | headache
33953911 | @DISEASE_COVID_19 | COVID-19 | 1644 | 8 | Disease | disease | COVID-19
34136130 | @DISEASE_Death | Death | 56 | 9 | Disease | disease | mortality
34136130 | @DISEASE_COVID_19 | COVID-19 | 86 | 8 | Disease | disease | COVID-19
34136130 | @DISEASE_Communicable_Diseases | Communicable Diseases | 183 | 19 | Disease | disease | infectious diseases
34136130 | @DISEASE_COVID_19 | COVID-19 | 236 | 24 | Disease | disease | coronavirus disease 2019
34136130 | @DISEASE_COVID_19 | COVID-19 | 262 | 8 | Disease | disease | COVID-19
34136130 | @DISEASE_COVID_19 | COVID-19 | 384 | 8 | Disease | disease | COVID-19
34136130 | @DISEASE_Death | Death | 794 | 9 | Disease | disease | Mortality
34136130 | @DISEASE_Death | Death | 1210 | 9 | Disease | disease | mortality
34136130 | @DISEASE_COVID_19 | COVID-19 | 1354 | 8 | Disease | disease | COVID-19
34136130 | @DISEASE_Death | Death | 1450 | 9 | Disease | disease | mortality
34136130 | @DISEASE_Death | Death | 1587 | 9 | Disease | disease | mortality
34136130 | @DISEASE_COVID_19 | COVID-19 | 1608 | 8 | Disease | disease | COVID-19
34217726 | @GENE_LOC113791973 | LOC113791973 | 184 | 7 | Gene | gene | Der p 1
34217726 | @DISEASE_Hypersensitivity | Hypersensitivity | 238 | 26 | Disease | disease | hypersensitivity reactions
34217726 | @DISEASE_Drug_Hypersensitivity | Drug Hypersensitivity | 280 | 17 | Disease | disease | allergic diseases
34217726 | @GENE_LOC113791973 | LOC113791973 | 358 | 7 | Gene | gene | Der p 1
34217726 | @GENE_LOC113791973 | LOC113791973 | 509 | 7 | Gene | gene | Der p 1
34217726 | @GENE_LOC113791973 | LOC113791973 | 1038 | 7 | Gene | gene | Der p 1
34217726 | @GENE_LOC113791973 | LOC113791973 | 1260 | 7 | Gene | gene | Der p 1
34504685 | @GENE_IL1A | IL1A | 47 | 5 | Gene | gene | IL-1A
34504685 | @VARIANT_c._889C>T_IL1A_human | c.-889C>T | 53 | 7 | Variant | variant | -889C>T
34504685 | @VARIANT_c._889C>T_IL1A_human | rs1800587 | 62 | 9 | Variant | variant | rs1800587
34504685 | @VARIANT_c._238G>A_TNF_human | c.-238G>A | 80 | 7 | Variant | variant | -238G>A
34504685 | @VARIANT_c._238G>A_TNF_human | rs361525 | 89 | 8 | Variant | variant | rs361525
34504685 | @GENE_VDR | VDR | 104 | 3 | Gene | gene | VDR
34504685 | @VARIANT_p.I352I_VDR_human | rs731236 | 114 | 8 | Variant | variant | rs731236
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 145 | 26 | Disease | disease | herniated nucleus pulposus
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 244 | 26 | Disease | disease | herniated nucleus pulposus
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 272 | 3 | Disease | disease | HNP
34504685 | @GENE_IL1A | IL1A | 507 | 19 | Gene | gene | interleukin 1 alpha
34504685 | @GENE_IL1A | IL1A | 529 | 5 | Gene | gene | IL-1A
34504685 | @GENE_TNF | TNF | 537 | 27 | Gene | gene | tumor necrosis factor-alpha
34504685 | @GENE_TNF | TNF | 567 | 5 | Gene | gene | TNF-A
34504685 | @GENE_VDR | VDR | 579 | 18 | Gene | gene | vitamin D receptor
34504685 | @GENE_VDR | VDR | 600 | 3 | Gene | gene | VDR
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 636 | 26 | Disease | disease | herniated nucleus pulposus
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 664 | 3 | Disease | disease | HNP
34504685 | @GENE_IL1A | IL1A | 1008 | 5 | Gene | gene | IL-1A
34504685 | @VARIANT_c._889C>T_IL1A_human | c.-889C>T | 1014 | 7 | Variant | variant | -889C>T
34504685 | @VARIANT_c._889C>T_IL1A_human | rs1800587 | 1023 | 9 | Variant | variant | rs1800587
34504685 | @VARIANT_c._238G>A_TNF_human | c.-238G>A | 1041 | 7 | Variant | variant | -238G>A
34504685 | @VARIANT_c._238G>A_TNF_human | rs361525 | 1050 | 8 | Variant | variant | rs361525
34504685 | @GENE_VDR | VDR | 1065 | 3 | Gene | gene | VDR
34504685 | @VARIANT_p.I352I_VDR_human | rs731236 | 1075 | 8 | Variant | variant | rs731236
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 1107 | 3 | Disease | disease | HNP
34504685 | @GENE_IL1A | IL1A | 1245 | 5 | Gene | gene | IL-1A
34504685 | @VARIANT_c._889C>T_IL1A_human | c.-889C>T | 1251 | 7 | Variant | variant | -889C>T
34504685 | @VARIANT_c._238G>A_TNF_human | c.-238G>A | 1266 | 7 | Variant | variant | -238G>A
34504685 | @GENE_VDR | VDR | 1279 | 3 | Gene | gene | VDR
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 1366 | 3 | Disease | disease | HNP
34504685 | @GENE_IL1A | IL1A | 1397 | 5 | Gene | gene | IL-1A
34504685 | @VARIANT_c._889C>T_IL1A_human | c.-889C>T | 1403 | 7 | Variant | variant | -889C>T
34504685 | @VARIANT_c._238G>A_TNF_human | c.-238G>A | 1449 | 7 | Variant | variant | -238G>A
34504685 | @GENE_VDR | VDR | 1494 | 3 | Gene | gene | VDR
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 1618 | 3 | Disease | disease | HNP
34504685 | @GENE_IL1A | IL1A | 1822 | 5 | Gene | gene | IL-1A
34504685 | @GENE_TNF | TNF | 1829 | 5 | Gene | gene | TNF-A
34504685 | @GENE_VDR | VDR | 1840 | 3 | Gene | gene | VDR
34504685 | @GENE_IL1A | IL1A | 1869 | 5 | Gene | gene | IL-1A
34504685 | @VARIANT_c._889C>T_IL1A_human | c.-889C>T | 1875 | 7 | Variant | variant | -889C>T
34504685 | @VARIANT_c._238G>A_TNF_human | c.-238G>A | 1890 | 7 | Variant | variant | -238G>A
34504685 | @GENE_VDR | VDR | 1903 | 3 | Gene | gene | VDR
34504685 | @DISEASE_Fibrocartilaginous_embolism | Fibrocartilaginous embolism | 1938 | 3 | Disease | disease | HNP
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 43 | 18 | Disease | disease | acute liver injury
34643006 | @DISEASE_COVID_19 | COVID-19 | 82 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 175 | 18 | Disease | disease | acute liver injury
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 195 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 218 | 24 | Disease | disease | coronavirus disease 2019
34643006 | @DISEASE_COVID_19 | COVID-19 | 244 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 358 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 382 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_COVID_19 | COVID-19 | 645 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 659 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 672 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 689 | 3 | Disease | disease | ALI
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 737 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 761 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 858 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 1047 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 1070 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 1111 | 8 | Disease | disease | COVID-19
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 1148 | 3 | Disease | disease | ALI
34643006 | @DISEASE_Liver_Failure_Acute | Liver Failure Acute | 1258 | 3 | Disease | disease | ALI
34643006 | @DISEASE_COVID_19 | COVID-19 | 1265 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 93 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 113 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_COVID_19 | COVID-19 | 265 | 24 | Disease | disease | coronavirus disease 2019
35083038 | @DISEASE_COVID_19 | COVID-19 | 291 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 594 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 609 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 757 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 772 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 1030 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 1045 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 1092 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 1107 | 8 | Disease | disease | COVID-19
35083038 | @DISEASE_Critical_Illness | Critical Illness | 1318 | 14 | Disease | disease | critically ill
35083038 | @DISEASE_COVID_19 | COVID-19 | 1333 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 55 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 143 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 280 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 381 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 722 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 928 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 1221 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 1418 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_Influenza_Human | Influenza Human | 1452 | 9 | Disease | disease | influenza
36016242 | @DISEASE_COVID_19 | COVID-19 | 1546 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 1611 | 8 | Disease | disease | COVID-19
36016242 | @DISEASE_COVID_19 | COVID-19 | 1735 | 8 | Disease | disease | COVID-19
36568059 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 0 | 12 | Disease | disease | Cytotoxicity
36568059 | @CHEMICAL_n_hexane | n-hexane | 570 | 8 | Chemical | chemical | n-hexane
36568059 | @CHEMICAL_ethyl_acetate | ethyl acetate | 580 | 13 | Chemical | chemical | ethyl acetate
36568059 | @CHEMICAL_Methanol | Methanol | 599 | 8 | Chemical | chemical | methanol
36568059 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 893 | 12 | Disease | disease | Cytotoxicity
36568059 | @CHEMICAL_4655K_09 | 4655K-09 | 1185 | 51 | Chemical | chemical | 16alpha-hydroxycleroda-3,13 (14) Z-dien-15,16-olide
36568059 | @DISEASE_Diabetes_Mellitus | Diabetes Mellitus | 1514 | 8 | Disease | disease | diabetes
36568059 | @DISEASE_Drug_Related_Side_Effects_and_Adverse_Reactions | Drug-Related Side Effects and Adverse Reactions | 1588 | 12 | Disease | disease | cytotoxicity
36568059 | @CHEMICAL_ethyl_acetate | ethyl acetate | 1604 | 13 | Chemical | chemical | ethyl acetate
36685023 | @DISEASE_Atrophy | Atrophy | 42 | 7 | Disease | disease | atrophy
36685023 | @DISEASE_Gastroesophageal_Reflux | Gastroesophageal Reflux | 51 | 18 | Disease | disease | reflux esophagitis
36685023 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 75 | 14 | Disease | disease | gastric cancer
36685023 | @DISEASE_Dyspepsia | Dyspepsia | 126 | 28 | Disease | disease | Chronic dyspepsia's symptoms
36685023 | @DISEASE_Gastritis | Gastritis | 367 | 9 | Disease | disease | gastritis
36685023 | @DISEASE_Gastritis_Atrophic | Gastritis Atrophic | 381 | 18 | Disease | disease | atrophic gastritis
36685023 | @GENE_GPI | GPI | 505 | 3 | Gene | gene | PGI
36685023 | @GENE_PGC | PGC | 510 | 4 | Gene | gene | PGII
36685023 | @DISEASE_Stomach_Diseases | Stomach Diseases | 560 | 23 | Disease | disease | gastric mucosal damages
36685023 | @DISEASE_Helicobacter_Infections | Helicobacter Infections | 589 | 29 | Disease | disease | Helicobacter pylori infection
36685023 | @DISEASE_Stomach_Diseases | Stomach Diseases | 624 | 22 | Disease | disease | gastric mucosal damage
36685023 | @DISEASE_Helicobacter_Infections | Helicobacter Infections | 651 | 19 | Disease | disease | H. pylori infection
36685023 | @DISEASE_Gastritis | Gastritis | 896 | 9 | Disease | disease | gastritis
36685023 | @DISEASE_Gastroesophageal_Reflux | Gastroesophageal Reflux | 907 | 18 | Disease | disease | reflux esophagitis
36685023 | @DISEASE_Peptic_Ulcer | Peptic Ulcer | 927 | 20 | Disease | disease | peptic ulcer disease
36685023 | @DISEASE_Stomach_Neoplasms | Stomach Neoplasms | 953 | 14 | Disease | disease | gastric cancer
36685023 | @GENE_GPI | GPI | 1010 | 3 | Gene | gene | PGI
36685023 | @GENE_PGC | PGC | 1015 | 4 | Gene | gene | PGII
